onset	duration	trial_type	response	response_time	condition
300.007	0.5	1000.0	0.0	0.0	n/a
303.007	0.5	114.0	0.0	0.0	coco/000000540056.jpg
306.007	0.5	52.0	0.0	0.0	coco/000000238980.jpg
309.006	0.5	1000.0	0.0	0.0	n/a
312.006	0.5	18.0	0.0	0.0	coco/000000065781.jpg
315.006	0.5	6.0	0.0	0.0	coco/000000023047.jpg
318.006	0.5	115.0	0.0	0.0	coco/000000540890.jpg
321.006	0.5	87.0	0.0	0.0	coco/000000413250.jpg
324.005	0.5	93.0	0.0	0.0	coco/000000444166.jpg
327.005	0.5	54.0	0.0	0.0	coco/000000246218.jpg
330.005	0.5	89.0	0.0	0.0	coco/000000419406.jpg
333.005	0.5	103.0	0.0	0.0	coco/000000482326.jpg
336.021	0.5	60.0	0.0	0.0	coco/000000283431.jpg
339.021	0.5	67.0	0.0	0.0	coco/000000345701.jpg
342.021	0.5	53.0	0.0	0.0	coco/000000244157.jpg
345.02	0.5	25.0	0.0	0.0	coco/000000108056.jpg
348.02	0.5	107.0	0.0	0.0	coco/000000510721.jpg
351.0030000000001	0.5	2000.0	1.0	0.5847632884979248	n/a
354.02	0.5	74.0	0.0	0.0	coco/000000361051.jpg
357.019	0.5	14.0	0.0	0.0	coco/000000057828.jpg
360.019	0.5	61.0	0.0	0.0	coco/000000299307.jpg
363.019	0.5	29.0	0.0	0.0	coco/000000124419.jpg
366.019	0.5	101.0	0.0	0.0	coco/000000476299.jpg
369.002	0.5	2000.0	1.0	0.4582626819610596	n/a
372.018	0.5	9.0	0.0	0.0	coco/000000026393.jpg
375.018	0.5	83.0	0.0	0.0	coco/000000399981.jpg
378.018	0.5	86.0	0.0	0.0	coco/000000411329.jpg
381.017	0.5	2000.0	1.0	0.5786516666412354	n/a
384.017	0.5	58.0	0.0	0.0	coco/000000273362.jpg
387.017	0.5	36.0	0.0	0.0	coco/000000155543.jpg
390.017	0.5	16.0	0.0	0.0	coco/000000061624.jpg
393.017	0.5	55.0	0.0	0.0	coco/000000252576.jpg
396.016	0.5	47.0	0.0	0.0	coco/000000213095.jpg
399.016	0.5	104.0	0.0	0.0	coco/000000485822.jpg
402.016	0.5	1000.0	0.0	0.0	n/a
405.016	0.5	71.0	0.0	0.0	coco/000000353098.jpg
408.015	0.5	30.0	0.0	0.0	coco/000000128557.jpg
411.015	0.5	26.0	0.0	0.0	coco/000000112614.jpg
414.015	0.5	2000.0	0.0	0.0	n/a
417.015	0.5	76.0	0.0	0.0	coco/000000367742.jpg
420.014	0.5	2.0	0.0	0.0	coco/000000010948.jpg
423.014	0.5	1000.0	0.0	0.0	n/a
426.014	0.5	51.0	0.0	0.0	coco/000000231778.jpg
429.014	0.5	2000.0	0.0	0.0	n/a
432.013	0.5	116.0	0.0	0.0	coco/000000548088.jpg
435.013	0.5	27.0	0.0	0.0	coco/000000115749.jpg
438.013	0.5	57.0	0.0	0.0	coco/000000256617.jpg
441.013	0.5	7.0	0.0	0.0	coco/000000024081.jpg
444.013	0.5	1000.0	0.0	0.0	n/a
447.012	0.5	110.0	0.0	0.0	coco/000000531414.jpg
